,0,1,2,3,4,5
0,Daily average wage rate of non-agricultural labour 2011,,,,,
1,(Wage in taka),(Wage in taka),(Wage in taka),(Wage in taka),(Wage in taka),(Wage in taka)
2,Upazila,"Porter
(coolee)","Garden labour
male","Garden female
labour","Other labour
(Adult)","Other labour
(Child)"
3,Chakaria,250,300,250,300,150
4,Cox's Bazar Sadar,200,350,0,280,450
5,Kutubdia,0,0,0,0,250
6,Moheshkhali,350,300,250,300,150
7,Pekua,430,0,0,350,200
8,Ramu,500,400,200,350,150
9,Teknaf,300,300,275,300,250
10,Ukhia,300,250,150,250,120
11,Average,333,317,225,304,215
