,0,1,2,3,4,5,6
0,Status of family planning activity 2011,,,,,,
1,"
Upazila",Sterilization in number,Sterilization in number,"IUD/
Injection",Condom (in piece),Oral pill (in cycle),"
Copper- T"
2,"
Upazila",Vasectomy,Tubectomy,"IUD/
Injection",Condom (in piece),Oral pill (in cycle),"
Copper- T"
3,Chakaria,112,300,41114,1645,19437,650
4,Cox's Bazar Sadar,408,209,79961,13443,791719,21
5,Kutubdia,206,621,47474,5736,23232,483
6,Moheshkhali,219,58,24351,7810,23415,256
7,Pekua,139,52,15757,1540,11703,157
8,Ramu,2046,1825,12909,1965,11471,2182
9,Teknaf,1007,912,12243,1715,13110,278
10,Ukhia,38,78,41452,1440,26220,120
11,Total,4175,4055,275261,35294,920307,4147
