,0,1,2,3,4,5,6,7,8
0,Progress of rural electrification 2011,,,,,,,,
1,Naogaon,,,,,,,,
2,,,,,,,,,
3, Upazila,Number of electrified -  Village,Number of electrified - Residential holding,Number of electrified - Large scale industry,Number of electrified - Small scale industry,Number of electrified - Deep tube- well,Number of electrified - Power pump,Number of electrified - Commercial holding,Number of electrified -  Others
4,Atrai,186,12739,0,0,266,318,1439,0
5,Badalgachhi,11,290,4,1,11,0,8,0
6,Dhamoirhat,60,8539,0,172,352,0,1476,114
7,Manda,207,14590,0,241,291,132,2104,0
8,Mahadebpur,209,18990,0,758,600,934,2019,0
9,Naogaon sadar,1465,146171,20,2793,251,0,14654,0
10,Niamatpur,317,20019,0,309,840,504,1837,0
11,Patnitala,160,13700,0,281,451,470,1670,0
12,Porsha,99,5511,84,706,283,0,22,0
13,Raninagar,167,13956,0,195,369,310,1241,0
14,Sapahar,80,5482,0,86,285,0,910,0
15,Total,2961,259987,108,5542,3999,2668,27380,114
