,0,1,2,3,4,5,6,7
0,Irrigation by means 2010-2011,,,,,,,
1,(In acre),,,,,,,
2,"
Upazila",Irrigation management,Irrigation management,Irrigation management,Irrigation management,Irrigation management,Irrigation management,"
Total"
3,"
Upazila",Power pump,Tube well,Doon,Swing basket,Canal,Others,"
Total"
4,Atwari,1997,21201,0,0,0,0,35728
5,Boda,4605,0,0,0,0,0,0
6,Debiganj,6570,1570,900,0,0,0,2470
7,Panchagarh Sadar,2810,0,5,2,2,0,12009
8,Tentulia,1135,7310,198,0,0,0,7508
9,Total,17119,30081,1103,2,2,0,57715
