,0,1,2,3,4,5
0,Average doctor s fee per patient 2011,,,,,
1,,,,,,
2,(Fee in taka) -  Upazila,(Fee in taka) - Doctor - MBBS,(Fee in taka) - Doctor - FCPS,(Fee in taka) - Doctor - Dentist,(Fee in taka) - Doctor - Gynecologist,(Fee in taka) - Doctor - Homeopathy
3,Baghaichhari,100,0,0,0,0
4,Barkal,0,0,0,0,0
5,Belai Chhari,0,0,0,0,30
6,Jurai Chhari,0,0,0,0,0
7,Kaptai,200,0,150,0,0
8,Kawkhali,0,0,0,0,0
9,Langadu,100,0,0,0,0
10,Naniarchar,0,0,0,0,0
11,Rangamati Sadar,150,400,300,400,100
12,Rajasthali,0,0,0,0,0
13,Average,138,400,225,400,65
