,0,1,2,3,4,5,6,7,8,9,10
0,Number of Non-Government health complex and health facility 2011,,,,,,,,,,
1,,,,,,,,,,,
2,  Upazila,Number of hospital/ clinic/ nursing home, Number of bed, Number of  doctor, Number of nurse, Number of technician,Number of other staff,Number of patient under health facility,Number of patient under health facility,Number of patient under health facility,Number of patient under health facility
3,  Upazila,Number of hospital/ clinic/ nursing home, Number of bed, Number of  doctor, Number of nurse, Number of technician,Number of other staff,Indoor,Indoor,Outdoor,Outdoor
4,  Upazila,Number of hospital/ clinic/ nursing home, Number of bed, Number of  doctor, Number of nurse, Number of technician,Number of other staff,Male,Female,Male,Female
5,Fulchhari,1,5,1,0,0,2,0,0,0,0
6,Gaibandha Sadar,9,180,13,23,16,13,7050,10900,8064,11936
7,Gobindaganj,4,40,8,0,16,16,0,0,0,0
8,Palashbari,3,15,3,9,3,12,0,0,0,0
9,Sadullapur,0,0,0,0,0,0,0,0,0,0
10,Saghata,0,0,0,0,0,0,0,0,0,0
11,Sundarganj,0,0,0,0,0,0,0,0,0,0
12,Total,17,240,25,32,35,43,7050,10900,8064,11936
