,0,1,2,3,4,5,6,7
0,"Number of health centre, providing health and family planning service 2011",,,,,,,
1,,,,,,,,
2, Upazila,Number of union health centre,Health service, Sterilization, M.R.,Injection/ copper-T,Oral pill/ condom,Number of immunization centre
3,Fulchhari,7,25500,274,32,8608,9550,168
4,Gaibandha Sadar,8,35797,691,371,7405,47094,241
5,Gobindaganj,16,4330,1413,212,5836,19405,411
6,Palashbari,10,216,5,5,77,7700,216
7,Sadullapur,10,4110,848,176,2113,7979,266
8,Saghata,6,10,625,0,1933,5632,240
9,Sundarganj,6,6619,815,400,5941,75701,361
10,Total,63,76582,4671,1196,31913,173061,1903
