,0,1,2,3,4,5,6
0,"Medical institution and personnel by municipality, city corporation 2011",,,,,,
1,Sylhet,,,,,,
2,,,,,,,
3,Municipality/City corporation,Govt. institutions,Private institutions,Medical personnel Bed,Medical personnel Doctor,Medical personnel Nurse,Medical personnel Technician
4,Balaganj,0,0,0,0,0,0
5,Beanibazar,1,3,30,6,7,6
6,Bishwanath,0,0,0,0,0,0
7,Companiganj,0,0,0,0,0,0
8,Dakhin Surma,0,0,0,0,0,0
9,Fenchuganj,0,0,0,0,0,0
10,Golapganj,1,0,0,1,0,1
11,Gowainghat,0,0,0,0,0,0
12,Jaintiapur,0,0,0,0,0,0
13,Kanaighat,1,2,31,4,4,0
14,Sylhet City Corporation,4,35,3830,881,923,139
15,Sylhet Sadar,0,0,0,0,0,0
16,Zakiganj,1,0,31,3,3,2
17,Total,8,40,3922,895,937,148
