,0,1,2,3,4,5,6,7,8,9,10
0,Number of Non-government health complex  health facility 2011,,,,,,,,,,
1,,,,,,,,,,,
2,Upazila/City Corporation,Number of hospital/ clinic/ nursing home,Number of bed,Number of doctor,Number of nurse,Number of technician,Number of other staff,Number of patient under health facilities 2011 Indoor Male,Number of patient under health facilities 2011 Indoor Female,Number of patient under health facilities 2011 Outdoor Male,Number of patient under health facilities 2011 Outdoor Female
3,Balaganj,1,50,7,4,11,34,16451,15056,30576,26187
4,Beanibazar,3,30,6,9,6,15,1500,2500,400,600
5,Bishwanath,0,0,0,0,0,0,0,0,0,0
6,Companiganj,0,0,0,0,0,0,0,0,0,0
7,Dakhin surma,0,0,0,0,0,0,0,0,0,0
8,Fenchuganj,0,0,0,0,0,0,0,0,0,0
9,Golapganj,10,0,25,10,30,22,0,0,307,393
10,Gowainghat,0,0,0,0,0,0,0,0,0,0
11,Jaintiapur,1,1,1,0,2,2,0,0,514,722
12,Kanaighat,0,0,0,0,0,0,0,0,0,0
13,Sylhet city corporation,44,2876,703,832,149,2286,33485,31342,67837,64627
14,Sylhet sadar,0,0,0,0,0,0,0,0,0,0
15,Zakiganj,0,0,0,0,0,0,0,0,0,0
16,Total,59,2957,742,855,198,2359,51436,48898,99634,92529
