,0,1,2,3,4,5,6
0,"Number of private hospital, clinic and related health personnel 2011",,,,,,
1,Upazila,"Number
of centre","Number
of bed","Number of
doctor","Number of
nurse","Number of
technician","Number of
other staff"
2,Atrai,2,22,12,4,6,6
3,Badalgachhi,0,0,0,0,0,0
4,Dhamoirhat,3,15,3,12,3,16
5,Manda,6,13,32,27,5,31
6,Mahadebpur,4,41,0,17,0,9
7,Naogaon sadar,23,294,59,101,34,229
8,Niamatpur,3,30,16,12,8,14
9,Patnitala,9,219,7,36,14,49
10,Porsha,2,20,2,2,0,8
11,Raninagar,1,10,2,4,1,5
12,Sapahar,1,3,2,3,1,4
13,Total,54,667,135,218,72,371
