,0,1,2,3,4,5
0,"Number of physician,  practitioner in the upazila 2011",,,,,
1,Upazila,Total physicians,"MBBS,
FCPS/over",L.M.F,Unani / Ayurbedic,Homeopathy
2,Austagram,45,5,36,1,3
3,Bajitpur,12,10,2,0,0
4,Bhairab,173,82,45,1,45
5,Hossainpur,30,15,3,2,10
6,Itna,43,0,18,7,18
7,Karimganj,14,12,0,0,2
8,Katiadi,60,10,3,15,32
9,Kishoreganj Sadar,61,26,17,6,12
10,Kuliar-char,8,8,7,14,12
11,Mithamain,0,0,0,0,20
12,Nikli,37,4,16,5,12
13,Pakundia,81,12,25,2,42
14,Tarail,4,4,0,0,16
15,Total,568,188,172,53,224
