,0,1,2,3,4,5,6,7,8,9,10
0,Number of Government health complex and health facility 2011,,,,,,,,,,
1,Manikganj,,,,,,,,,,
2,,,,,,,,,,,
3,  Upazila,Number of  hospital/ clinic/ nursing home,  Number of bed, Number of  doctor,  Number of nurse,  Number of technician, Number of other staff,Number of patient under health facility - Indoor - Male,Number of patient under health facility - Indoor - Female,Number of patient under health facility - Outdoor - Male,Number of patient under health facility - Outdoor - Female
4,Daulotpur,1,31,17,9,2,94,789,858,18483,19908
5,Gheor,1,31,16,8,4,80,1251,1730,10560,12553
6,Horirampur,1,31,21,9,6,115,984,1536,18950,121875
7,Manikganj Sadar,2,130,20,18,8,90,2000,1650,40000,35000
8,Saturia,1,31,20,11,2,95,1828,2193,22058,36886
9,Shibalaya,8,31,16,1,6,5,2110,2893,33869,50548
10,Singair,1,50,32,17,5,69,1440,1800,36000,54000
11,Total,15,335,142,83,33,548,10402,12660,179920,330770
