,0,1,2,3,4,5
0,Number of Government health complex and health personnel 2011,,,,,
1,Dinajpur,,,,,
2,,,,,,
3,Upazila,Number of bed,Number of doctor,Number of nurse,Number of technician,Number of other staff
4,Biral,31,5,10,3,68
5,Birampur,31,6,9,5,83
6,Birganj,31,7,9,4,97
7,Bochaganj,50,6,7,5,72
8,Chirirbandar,31,10,11,5,38
9,Dinajpur Sadar,750,89,134,9,183
10,Fulbari,31,9,13,5,84
11,Ghoraghat,31,4,11,6,32
12,Hakimpur,31,4,8,2,57
13,Kaharole,31,4,8,4,58
14,Khansama,31,6,8,5,94
15,Nawabganj,31,18,7,7,78
16,Parbatipur,66,15,20,6,149
17,Total,1176,183,255,66,1093
