,0,1,2,3,4,5,6
0,Number of community clinic and person engaged 2011,,,,,,
1,Dinajpur,,,,,,
2,,,,,,,
3, Upazila,Number of clinic,Number of health assistant,Number of FPI,Number of FWV,Number of FWA,Number of other staff
4,Biral,30,0,0,0,0,0
5,Birampur,20,29,5,6,29,21
6,Birganj,10,10,9,7,48,17
7,Bochaganj,6,6,4,5,31,13
8,Chirirbandar,34,36,9,50,50,3
9,Dinajpur Sadar,35,45,10,12,58,35
10,Fulbari,20,20,6,6,30,18
11,Ghoraghat,12,18,1,3,15,29
12,Hakimpur,7,17,3,4,17,10
13,Kaharole,16,17,6,6,28,54
14,Khansama,19,22,3,6,27,12
15,Nawabganj,24,27,7,6,36,15
16,Parbatipur,37,46,5,10,57,2
17,Total,270,293,68,121,426,229
