,0,1,2,3,4,5,6,7,8,9,10
0,Number of Non-Government health complex and health facility 2011,,,,,,,,,,
1,Jamalpur,,,,,,,,,,
2,,,,,,,,,,,
3,  Upazila,Number of  hospital/ clinic/ nursing home, Numb er of bed,  Number of doctor,  Number of nurse,  Number of technician, Number of other staff,Number of patient under health facility - Indoor - Male,Number of patient under health facility - Indoor - Female,Number of patient under health facility - Outdoor - Male,Number of patient under health facility - Outdoor - Female
4,Bakshiganj,2,13,6,5,2,13,49,40,720,700
5,Dewanganj,0,0,0,0,0,0,0,0,0,0
6,Islampur,0,0,0,0,0,0,0,0,0,0
7,Jamalpur Sadar,20,211,20,60,20,100,2895,3455,53160,57090
8,Madarganj,0,0,0,0,0,0,0,0,0,0
9,Melandaha,1,26,7,6,6,23,300,249,5699,6567
10,Sarishabari,0,0,0,0,0,0,0,0,0,0
11,Total,23,250,33,71,28,136,3244,3744,59579,64357
