,0,1,2,3,4,5
0,Number of family planning clinical centre by municipality 2011,,,,,
1,Tangail,,,,,
2,,,,,,
3,Upazila,Sterilization centre,Mobile centre,Injection centre,Menstrual regularization centre,Family welfare centre
4,Basail,0,0,0,0,0
5,Bhuapur,0,0,0,0,0
6,Delduar,0,0,0,0,0
7,Dhanbari,1,4,2,0,1
8,Ghatail,1,0,1,1,0
9,Gopalpur,0,0,0,0,0
10,Kalihati,0,0,0,0,0
11,Madhupur,1,0,2,2,1
12,Mirzapur,2,0,0,0,1
13,Nagarpur,0,0,0,0,0
14,Sakhipur,1,0,1,1,0
15,Tangail Sadar,4,0,11,9,1
16,Total,10,4,17,13,4
