,0,1,2,3,4,5
0,Number of family planning personnel working by municipality 2011,,,,,
1,,,,,,
2,Upazila,Doctor,Family planning inspector,Family planning assistant,Family planning visitor,Midwife/ birth attendant (Dais)
3,Adamdighi,0,1,2,4,0
4,Bogra sadar,3,1,6,0,0
5,Dhunat,1,1,3,2,2
6,Gabtali,1,1,1,2,1
7,Dhupchanchia,0,0,0,2,0
8,Kahaloo,1,1,3,1,6
9,Nandigram,1,1,6,1,9
10,Sariakandi,2,1,3,2,3
11,Sherpur,1,1,2,1,0
12,Shibganj,1,1,2,2,2
13,Sonatola,1,1,5,1,0
14,Shajahanpur,0,1,0,1,1
15,Total,12,11,33,19,24
