,0,1,2,3,4,5,6
0,Status of family planning activity 2011,,,,,,
1,,,,,,,
2,Upazila,Sterilization in number Vasectomy,Sterilization in number Tubectomy,IUD/ Injection,Condom (in piece),Oral pill (in cycle),Copper- T
3,Adamdighi,175,332,477,145650,149565,477
4,Bogra sadar,1123,613,43189,645906,335068,573
5,Dhunat,178,155,45917,280189,349815,469
6,Gabtali,81,86,23287,164282,124513,284
7,Dhupchanchia,202,275,859,892,2800,466
8,Kahaloo,309,120,12201,207769,184322,355
9,Nandigram,307,226,924,321,2091,209
10,Sariakandi,305,133,176,3165,20615,176
11,Sherpur,316,453,4006,339641,330167,697
12,Shibganj,310,600,1200,6200,8200,600
13,Sonatola,100,104,204,345180,215412,204
14,Shajahanpur,1968,3896,8748,2380,2746,7880
15,Total,5374,6993,141188,2141575,1725314,12390
