,0,1,2,3,4,5,6,7,8,9,10
0,Number of Non-government health complex and health facility 2011,,,,,,,,,,
1,,,,,,,,,,,
2,Upazila,Number of hospital/ clinic/ nursing home,Number of bed,Number of doctor,Number of nurse,Number of technician,Number of other staff,Number of patient under health facility Indoor Male,Number of patient under health facility Indoor Female,Number of patient under health facility Outdoor Male,Number of patient under health facility Outdoor Female
3,Adamdighi,6,56,5,17,4,27,3000,3480,800,1000
4,Bogra sadar,35,1160,239,359,24,593,9459,13522,114558,151530
5,Dhunat,1,10,3,3,2,6,980,340,290,240
6,Gabtali,3,9,9,4,7,48,180,192,472,381
7,Dhupchanchia,7,62,29,33,22,53,694,1014,3645,10205
8,Kahaloo,0,0,0,0,0,0,0,0,0,0
9,Nandigram,2,20,9,12,3,13,255,345,0,0
10,Sariakandi,0,0,0,0,0,0,0,0,0,0
11,Sherpur,8,135,22,45,19,27,1000,920,140000,100000
12,Shibganj,5,35,19,18,5,15,0,0,0,0
13,Sonatola,5,30,0,12,8,5,0,0,0,0
14,Shajahanpur,4,41,35,23,34,25,2481,3509,25452,24265
15,Total,76,1558,370,526,128,812,18049,23322,285217,287621
