,0,1,2,3,4,5
0,Average doctor s fee per patient 2011,,,,,
1,(Fee in taka),,,,,
2,Upazila,Doctor MBBS,Doctor FCPS,Doctor Dentist,Doctor Gynaecologist,Doctor Homeopathy
3,Adamdighi,200,300,200,0,0
4,Bogra sadar,300,400,200,400,0
5,Dhunat,200,300,0,300,0
6,Gabtali,100,200,0,0,0
7,Dhupchanchia,200,0,0,200,0
8,Kahaloo,300,0,0,3,0
9,Nandigram,300,400,300,300,20
10,Sariakandi,100,0,50,0,30
11,Sherpur,300,400,200,300,20
12,Shibganj,200,250,250,300,60
13,Sonatola,150,0,100,0,0
14,Shajahanpur,100,300,150,300,0
15,Average,204,213,121,175,11
