,0,1,2,3,4,5
0,Number of family planning clinical centre by municipality 2011,,,,,
1,,,,,,
2, Upazila,Sterilization centre, Mobile centre,Injection centre,Menstrual regularization centre,Family welfare centre
3,Bhaluka,1,0,264,9,7
4,Dhubaura,0,0,0,0,0
5,Fulbaria,1,0,2,2,2
6,Gaffargaon,1,7,0,0,1
7,Gauripur,1,9,9,1,1
8,Haluaghat,0,0,0,0,0
9,Ishwargonj,1,0,2,0,1
10,Muktagacha,1,4,4,1,1
11,Mymensingh Sadar,3,0,3,4,1
12,Nandail,1,0,1,1,1
13,Phulpur,0,0,0,0,0
14,Trishal,1,0,5,1,1
15,Total,11,20,290,19,16
