,0,1,2,3,4,5,6
0,Medical institution and personnel by municipality 2011,,,,,,
1,,,,,,,
2, Upazila,Government institution,Private institution,Medical personal - Bed,Medical personal - Doctor,Medical personal - Nurse,Medical personal - Technician
3,Bhaluka,1,7,89,45,32,16
4,Dhubaura,0,0,0,0,0,0
5,Fulbaria,1,0,50,22,10,4
6,Gaffargaon,1,1,50,21,16,22
7,Gauripur,1,1,31,17,8,10
8,Haluaghat,0,0,0,0,0,0
9,Ishwargonj,1,0,50,32,9,5
10,Muktagacha,1,3,65,32,17,43
11,Mymensingh Sadar,2,92,1760,499,1290,23
12,Nandail,1,7,50,17,7,8
13,Phulpur,1,2,70,45,22,12
14,Trishal,1,0,50,33,15,8
15,Total,11,113,2265,763,1426,151
