,0,1,2,3,4,5,6
0,Medical institution and personnel by municipality 2011,,,,,,
1,,,,,,,
2, Upazila,Government institution,Private institution,Medical personal,Medical personal,Medical personal,Medical personal
3, Upazila,Government institution,Private institution,Bed,Doctor,Nurse,Technician
4,Azmirigonj,1,0,31,4,5,2
5,Bahubal,0,0,0,0,0,0
6,Baniachang,0,0,0,0,0,0
7,Chunarughat,1,0,50,7,7,3
8,Habiganj Sadar,2,8,180,49,77,23
9,Lakhai,0,0,0,0,0,0
10,Madhabpur,1,6,36,10,5,0
11,Nabiganj,1,0,31,12,3,4
12,Total,6,14,328,82,97,32
