,0,1,2,3,4,5,6
0,Status of family planning activity 2011,,,,,,
1,,,,,,,
2, Upazila,Sterilization in number,Sterilization in number,IUD/ Injection,Condom (in piece),Oral pill (in cycle), Copper- T
3, Upazila,Vasectomy,Tubectomy,IUD/ Injection,Condom (in piece),Oral pill (in cycle), Copper- T
4,Araihazar,374,388,57528,44363,25077,1537
5,Bandar,396,342,32521,54408,14445,521
6,Narayanganj Sadar,714,349,39553,19735,18618,840
7,Rupganj,828,538,21248,60204,56796,1242
8,Sonargaon,303,395,25855,91087,19364,1012
9,Total,2615,2012,176705,269797,269797,4631
