,0,1,2,3,4,5,6
0,Daily average wage rate of construction labour 2011,,,,,,
1,(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka)
2,"
Upazila",Labour,Labour,Labour,Labour,Labour,Labour
3,"
Upazila",Mason,Helper (Jogaly),Carpenter,Colour,Electric,Plumber
4,Araihazar,350,230,350,350,400,400
5,Bandar,450,350,400,400,500,500
6,Narayanganj Sadar,400,280,500,400,600,400
7,Rupganj,400,300,350,300,300,300
8,Sonargaon,400,300,400,400,500,500
9,Average,400,292,400,370,460,420
