,0,1,2,3,4,5,6
0,Number of union health centre providing health and family planning service 2011,,,,,,
1,,,,,,,
2,Upazila 1,Number of Union Health centre 2,Sterilization 3,M.R. 4,Injection/ copper-T 5,Oral pill/ condom 6,Number of immunization centre 7
3,Atgharia,4,2732,130,6365,16010,80
4,Bera,8,379,262,8899,27198,768
5,Bhangura,5,9,52,2360,14556,121
6,Chatmohar,9,312,223,5919,91649,265
7,Faridpur,5,12,87,5104,5795,124
8,Ishwardi,8,454,309,12565,31369,168
9,Pabna Sadar,10,10312,4820,27680,42025,264
10,Santhia,11,72,124,2699,2346,264
11,Sujanagar,6,3,293,4790,2254,242
12,Total,66,14285,6300,76381,233202,2296
