,0,1,2,3,4,5,6
0,Status of family planning activity 2011,,,,,,
1,,,,,,,
2, Upazila,Sterilization in number - Vasectomy,Sterilization in number - Tubectomy,IUD/ Injection,Condom (in pieces),Oral pill (in cycles), Copper- T
3,Chandpur Sadar,408,476,10915,11376,14485,112
4,Foridganj,42,249,563,3955,30840,860
5,Haimchar,139,1557,3239,443,7172,565
6,Hajiganj,449,3552,12276,1978,138,1633
7,Kachua,130,255,50128,408966,74379,356
8,Matlab Dakshin,62,213,2017,649,2461,58
9,Matlab Uttar,26,272,34232,329989,197097,511
10,Shahrasti,33,285,1480,460,1930,29
11,Total,1289,6859,1148850,757816,328502,4124
