,0,1,2,3,4,5,6
0,Number of community clinic and person engaged 2011,,,,,,
1,Bogura,,,,,,
2,,,,,,,
3,Upazila,Number of clinic,Number of health assistant,Number of FPI,Number of FWV,Number of FWA,Number of other staff
4,Adamdighi,22,28,2,6,31,0
5,Bogra sadar,33,0,0,0,0,33
6,Dhunat,30,33,7,11,48,48
7,Gabtali,41,49,10,12,44,6
8,Dhupchanchia,25,28,2,8,23,28
9,Kahaloo,27,34,9,11,46,27
10,Nandigram,10,25,4,9,27,12
11,Sariakandi,29,72,11,10,48,141
12,Sherpur,28,36,0,9,28,19
13,Shibganj,48,36,10,14,65,48
14,Sonatola,26,35,5,7,27,18
15,Shajahanpur,10,42,6,14,53,31
16,Total,329,418,66,111,440,411
