,0,1,2,3,4,5,6
0,Number of missionary hospital and charitable dispensary 2011,,,,,,
1,Bogura,,,,,,
2,,,,,,,
3,Upazila,Number of centre,Number of bed,Number of doctor,Number of nurse,Number of technician,Number of other staff
4,Adamdighi,0,0,0,0,0,0
5,Bogra sadar,1,52,9,25,9,86
6,Dhunat,0,0,0,0,0,0
7,Gabtali,2,6,5,4,4,44
8,Dhupchanchia,0,0,0,0,0,0
9,Kahaloo,0,0,0,0,0,0
10,Nandigram,0,0,0,0,0,0
11,Sariakandi,0,0,0,0,0,0
12,Sherpur,1,15,2,7,2,6
13,Shibganj,0,0,0,0,0,0
14,Sonatola,7,0,4,0,14,84
15,Shajahanpur,0,0,0,0,0,0
16,Total,11,73,20,36,29,220
