,0,1,2,3,4,5
0,Number of family planning clinical centre by municipality 2011,,,,,
1,"
Upazila",Sterilization centre,"
Mobile centre",Injection centre,"Menstrual regularization
centre",Family welfare centre
2,Bhaluka,1,0,264,9,7
3,Dhubaura,0,0,0,0,0
4,Fulbaria,1,0,2,2,2
5,Gaffargaon,1,7,0,0,1
6,Gauripur,1,9,9,1,1
7,Haluaghat,0,0,0,0,0
8,Ishwargonj,1,0,2,0,1
9,Muktagacha,1,4,4,1,1
10,Mymensingh Sadar,3,0,3,4,1
11,Nandail,1,0,1,1,1
12,Phulpur,0,0,0,0,0
13,Trishal,1,0,5,1,1
14,Total,11,20,290,19,16
