,0,1,2,3,4,5,6,7,8,9,10
0,Number of Non-Government health complex and health facility 2011,,,,,,,,,,
1,,,,,,,,,,,
2,  Upazila,Number of  hospital/ clinic/ nursing home,  Number of bed, Number of  doctor,  Number of nurse, Number of    technician, Number of other staff,Number of patient under health facility,Number of patient under health facility,Number of patient under health facility,Number of patient under health facility
3,  Upazila,Number of  hospital/ clinic/ nursing home,  Number of bed, Number of  doctor,  Number of nurse, Number of    technician, Number of other staff,Indoor,Indoor,Outdoor,Outdoor
4,  Upazila,Number of  hospital/ clinic/ nursing home,  Number of bed, Number of  doctor,  Number of nurse, Number of    technician, Number of other staff,Male,Female,Male,Female
5,Bhaluka,7,39,11,12,10,15,4300,5400,17500,20200
6,Dhubaura,2,0,2,1,12,32,0,0,538,438
7,Fulbaria,0,0,0,0,0,0,0,0,0,0
8,Gaffargaon,0,1,1,1,3,0,0,1380,1720,0
9,Gauripur,2,67,9,6,7,10,1000,1400,12000,18000
10,Haluaghat,2,50,18,27,18,32,8494,13530,26330,40346
11,Ishwargonj,0,0,0,0,0,0,0,0,0,0
12,Muktagacha,3,15,13,11,11,36,360,90,7300,10000
13,Mymensingh Sadar,93,1541,367,1063,13,169,6990,7800,84742,80940
14,Nandail,3,0,3,3,3,6,2510,3852,0,0
15,Phulpur,2,20,4,8,1,8,1500,1800,3000,3900
16,Trishal,1,0,1,1,1,3,0,0,1206,921
17,Total,115,1733,429,1133,79,311,25154,35252,154336,174745
