,0,1,2,3,4
0,Number of co-operative society and member 2011,,,,
1,Rajshahi,,,,
2,,,,,
3,Upazila/city corporation,Number of co-operative society,Number of member Male,Number of member Female,Total
4,Bagha,40,1205,275,1480
5,Baghmara,147,6820,200,9020
6,Charghat,298,13022,3215,16237
7,Durgapur,84,1324,66,1390
8,Godagari,474,18585,7115,25700
9,Mohanpur,407,11828,8670,20498
10,Paba,220,5898,5196,11094
11,Puthia,258,5919,3567,9486
12,Rajshahi City Corporation,95,825,314,1139
13,Tanore,91,4428,4090,8518
14,Total,2114,69854,32708,104562
