,0,1,2,3,4,5
0,Daily average wage rate of non-agricultural labour 2011,,,,,
1,,,,,,
2,(Wage in taka),(Wage in taka),(Wage in taka),(Wage in taka),(Wage in taka),(Wage in taka)
3,Upazila,Porter (coolee),Garden labour male,Garden female labour,Other labour (Adult),Other labour (Child)
4,Atpara,280,0,0,245,150
5,Barhatta,300,0,0,230,150
6,Durgapur,250,0,0,230,80
7,Kalmakanda,250,200,180,200,130
8,Kendua,300,0,0,300,100
9,Khaliajuri,250,0,0,240,0
10,Madan,250,250,0,250,150
11,Mohanganj,200,150,0,100,50
12,Netrokona Sadar,250,0,0,250,100
13,Purbadhala,250,0,0,0,0
14,Average,258,200,180,227,114
