,0,1,2,3,4,5,6
0,Medical institution and personnel by municipality 2011,,,,,,
1,,,,,,,
2, Upazila,Government institution,Private institution,Medical personal,Medical personal,Medical personal,Medical personal
3, Upazila,Government institution,Private institution,Bed,Doctor,Nurse,Technician
4,Atpara,0,0,0,0,0,0
5,Barhatta,0,0,0,0,0,0
6,Durgapur,1,2,72,9,19,7
7,Kalmakanda,0,0,0,0,0,0
8,Kendua,1,0,50,12,3,4
9,Khaliajuri,0,0,0,0,0,0
10,Madan,2,0,50,13,7,7
11,Mohanganj,1,0,50,14,5,9
12,Netrokona Sadar,2,16,80,33,39,32
13,Purbadhala,0,0,0,0,0,0
14,Total,7,18,302,81,73,59
