,0,1,2,3,4,5,6
0,Status of family planning activities 2011,,,,,,
1,,,,,,,
2,Upazila,Sterilization in number Vasectomy,Sterilization in number Tubectomy,IUD/ Injection,Condom (in pieces),Oral pill (in cycles),Copper- Tee
3,Austagram,112,377,4338,2227,10927,458
4,Bajitpur,1203,2607,4475,3662,20817,1323
5,Bhairab,157,1221,6247,3382,15890,1146
6,Hossainpur,86,355,615,1755,16023,615
7,Itna,734,2240,3219,2575,16247,1098
8,Karimganj,580,313,38,12500,15800,12
9,Katiadi,150,285,600,1000,110000,600
10,Kishoreganj Sadar,705,811,24449,333744,355426,1005
11,Kuliar-char,120,216,16776,269160,182088,328
12,Mithamain,124,216,2416,1567,11020,0
13,Nikli,52,351,4475,1364,119431,560
14,Pakundia,399,203,17988,309188,352218,619
15,Tarail,113,350,438,1534,12643,438
16,Total,4535,9545,86074,943658,1238530,8202
