,0,1,2,3,4,5,6
0,Daily average wage rate of construction labour 2011,,,,,,
1,(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka)
2,"
Upazila",Labour,Labour,Labour,Labour,Labour,Labour
3,"
Upazila",Mason,"Helper
(Jogaly)",Carpenter,Colour,Electric,Plumber
4,Jhenaigati,300,280,350,300,350,350
5,Nakla,450,300,400,500,500,500
6,Nalitabari,400,300,300,400,500,500
7,Sherpur Sadar,450,300,400,500,500,500
8,Sreebardi,400,280,300,250,500,500
9,Average,400,292,350,390,470,470
