,0,1,2,3,4,5
0,Average doctor s fee per patient 2011,,,,,
1,,,,,,
2,(Fee in taka) -  Upazila,(Fee in taka) - Doctor - MBBS,(Fee in taka) - Doctor - FCPS,(Fee in taka) - Doctor - Dentist,(Fee in taka) - Doctor - Gynaecologist,(Fee in taka) - Doctor - Homeopathy
3,Abhaynagar,200,300,200,400,50
4,Bagherpara,100,0,100,0,20
5,Chaugachha,200,0,150,0,30
6,Jessore Sadar,300,400,200,400,50
7,Jhikargachha,300,0,150,300,60
8,Keshabpur,100,200,150,200,80
9,Manirampur,350,400,300,400,50
10,Sharsha,200,0,200,200,50
11,Average,220,325,180,315,50
