,0,1,2,3,4,5
0,Number of Government health complex and health personnel 2011,,,,,
1,Chittagong,,,,,
2,,,,,,
3,Upazila/City corporation,Number of bed,Number of doctor,Number of nurse,Number of technician,Number of other staff
4,Anowara,50,32,17,8,145
5,Banshkhali,50,11,11,5,119
6,Boalkhali,50,39,15,3,16
7,Chandanaish,65,52,16,8,160
8,Chittagong City Corporation,1464,153,88,18,116
9,Fatikchhari,40,14,29,5,23
10,Halishahar,0,0,0,0,0
11,Hathazari,50,35,15,66,99
12,Lohagara,50,21,15,3,75
13,Mirsharai,50,26,9,2,186
14,Patiya,15,21,23,84,58
15,Rangunia,50,35,13,4,115
16,Raozan,31,8,5,2,145
17,Sandwip,78,12,5,3,115
18,Satkania,31,23,7,4,54
19,Sitakunda,50,27,13,7,9
20,Total,1809,246,153,36,179
