,0,1,2,3,4,5
0,Number of family planning personnel working by municipality 2011,,,,,
1,Chittagong,,,,,
2,,,,,,
3, Upazila/City corporation, Doctor,Family planning inspector,Family planning assistant,Family planning visitor,Midwife/ birth attendant (Dai)
4,Anowara,0,0,0,0,0
5,Banshkhali,2,1,1,1,0
6,Boalkhali,0,0,0,0,0
7,Chandanaish,2,3,9,3,11
8,Chittagong City Corporation,17,22,104,73,12
9,Fatikchhari,2,1,0,2,0
10,Hathazari,0,0,0,0,0
11,Lohagara,0,0,0,0,0
12,Mirsharai,2,2,13,4,3
13,Patiya,6,14,28,108,36
14,Rangunia,1,1,3,2,1
15,Raozan,5,2,13,1,0
16,Sandwip,5,3,8,5,70
17,Satkania,1,2,5,6,22
18,Sitakunda,1,1,10,2,3
19,Total,44,52,194,207,158
