,0,1,2,3,4,5,6
0,"Institutional accommodation facility by municipality, city corporation 2011",,,,,,
1,,,,,,,
2,Municipality/City corporation,Residential hostel Number,Residential hostel Capacity,Hall/hostel Number,Hall/hostel Capacity,Mess/Barrack Number,Mess/Barrack Capacity
3,Balaganj,0,0,0,0,0,0
4,Beanibazar,4,40,3,150,10,110
5,Bishwanath,0,0,0,0,0,0
6,Companiganj,0,0,0,0,0,0
7,Dakhin surma,0,0,0,0,0,0
8,Fenchuganj,0,0,0,0,0,0
9,Golapganj,0,0,0,0,4,100
10,Gowainghat,0,0,0,0,0,0
11,Jaintiapur,0,0,0,0,0,0
12,Kanaighat,4,40,0,0,1,20
13,Sylhet city corporation,161,8065,14,1120,92,1364
14,Sylhet sadar,0,0,0,0,0,0
15,Zakiganj,4,40,0,0,0,0
16,Total,173,8185,17,1270,107,1594
