,0,1,2,3,4,5,6,7,8,9,10
0,Number of Non-Government health complex and health facility 2011,,,,,,,,,,
1,"

Upazila","Number of  hospital/ clinic/ nursing
home","

Number of bed","

Number of doctor","

Number of nurse","

Number of technician","
Number of
other staff",Number of patient under health facilitiy,Number of patient under health facilitiy,Number of patient under health facilitiy,Number of patient under health facilitiy
2,"

Upazila","Number of  hospital/ clinic/ nursing
home","

Number of bed","

Number of doctor","

Number of nurse","

Number of technician","
Number of
other staff",Indoor,Indoor,Outdoor,Outdoor
3,"

Upazila","Number of  hospital/ clinic/ nursing
home","

Number of bed","

Number of doctor","

Number of nurse","

Number of technician","
Number of
other staff",Male,Female,Male,Female
4,Dimla,0,0,0,0,0,0,0,0,0,0
5,Domar,1,10,3,4,2,13,115,88,0,0
6,Jaldhaka,3,0,2,2,0,8,0,0,2000,2500
7,Kishorgonj,0,0,0,0,0,0,0,0,0,0
8,Nilphamary Sadar,4,40,12,24,4,25,0,0,0,0
9,Sayedpur,6,68,10,18,5,62,520,1190,11794,17397
10,Total,14,118,27,48,11,108,635,1278,13794,19897
