,0,1,2,3,4,5,6
0,Status of family planning activity 2011,,,,,,
1,"
Upazila",Sterilization in number,Sterilization in number,"IUD/
Injection",Condom (in piece),Oral pill (in cycle),"
Copper- T"
2,"
Upazila",Vasectomy,Tubectomy,"IUD/
Injection",Condom (in piece),Oral pill (in cycle),"
Copper- T"
3,Dimla,401,306,5845,544,20135,473
4,Domar,2587,6645,8194,1214,21421,758
5,Jaldhaka,520,259,20000,8450,120000,1406
6,Kishorgonj,171,177,6723,761,23453,179
7,Nilphamary Sadar,2663,359,47001,215488,468394,1344
8,Sayedpur,1797,5717,6314,4184,24949,1318
9,Total,8139,13463,94077,230641,678352,5478
