,0,1,2,3,4,5,6,7,8,9,10,11
0,"Number of person, institute borrowing money from private commercial bank 2011",,,,,,,,,,,
1,"

Upazila",Number of branch of private commercial bank,Number of borrower,Number of borrower,Number of borrower,Number of borrower,Number of borrower,Number of borrower,Number of borrower,Number of borrower,Number of borrower,Number of borrower
2,"

Upazila",Number of branch of private commercial bank,Agriculture debt,Agriculture debt,Industry debt,Industry debt,Other debt,Other debt,"Number of
borrower","Number of
borrower","Total debt
(crore tk)","Total debt
(crore tk)"
3,"

Upazila",Number of branch of private commercial bank,Male,Female,Male,Female,Male,Female,Male,Female,Male,Female
4,Dimla,0,0,0,0,0,0,0,0,0,0,0
5,Domar,0,0,0,0,0,0,0,0,0,0,0
6,Jaldhaka,13,469,20483,1,0,195,4751,665,24234,5.15,19.42
7,Kishorgonj,1,163,85,0,0,335,10,498,95,2.2,55.21
8,Nilphamary Sadar,1,510,5015,2,1,440,5,952,5021,8.97,47.37
9,Sayedpur,13,1432,2864,52,1,1466,66,2950,2931,"187.8
8",8.695
10,Total,28,2574,28447,55,2,2436,4832,5065,32281,204.2,130.695
