,0,1,2,3,4,5
0,Average doctor s fee per patient 2011,,,,,
1,,,,,,
2,(Fee in taka),(Fee in taka),(Fee in taka),(Fee in taka),(Fee in taka),(Fee in taka)
3,Upazila,Doctor,Doctor,Doctor,Doctor,Doctor
4,Upazila,MBBS,FCPS,Dentist,Gynecologist,Homeopathy
5,Bhurungamari,200,200,150,200,50
6,Char Rajibpur,100,-,-,-,20
7,Chilmari,200,-,200,-,100
8,Kurigram Sadar,200,400,200,200,50
9,Nageshwari,150,200,150,200,50
10,Phulbari,300,-,100,300,50
11,Rajarhat,250,200,250,-,50
12,Raumari,200,300,150,300,50
13,Ulipur,200,-,300,-,50
14,Average,200,250,200,250,50
