,0,1,2,3,4,5,6,7,8
0,Percentage distribation of population by type of disability 2011,,,,,,,,
1,"
Upazila",Total Population,Type of disability (%),Type of disability (%),Type of disability (%),Type of disability (%),Type of disability (%),Type of disability (%),Type of disability (%)
2,"
Upazila",Total Population,All,Speceh,Vision,Hearing,Physical,Mental,Autison
3,Bhola Sadar,430520,1.4,0.2,0.3,0.1,0.6,0.1,0.1
4,Burhanuddin,233860,1.5,0.3,0.3,0.1,0.6,0.2,0.1
5,Char Fasson,456437,1.6,0.2,0.4,0.2,0.6,0.2,0.2
6,Daulatkhan,168567,1.6,0.3,0.3,0.1,0.6,0.1,0.1
7,Lalmohan,283889,1.2,0.2,0.3,0.1,0.5,0.1,0.1
8,Manpura,76582,1.8,0.2,0.4,0.2,0.8,0.1,0.1
9,Tazumuddin,126940,1.1,0.3,0.3,0.1,0.3,0.1,0.1
10,Total,1776795,1.5,0.2,0.3,0.1,0.6,0.1,0.1
