,0,1,2,3,4,5,6
0,Status of family planning activity 2011,,,,,,
1,Chapai_Nawabganj,,,,,,
2,,,,,,,
3,Upazila,Sterilization in number - Vasectomy,Sterilization in number - Tubectomy,IUD/ Injection,Condom (in piece),Oral pill (in cycle),Copper- T
4,Bholahat,1399,1826,3428,1786,9867,565
5,Chapai Nawabganj Sadar,300,450,4129,36736,23118,516
6,Gomastapur,439,319,21014,227573,192952,254
7,Nachole,107,294,11960,125309,88437,61
8,Shibganj,321,669,97,5480,1293,53
9,Total,2566,3558,40628,396884,315667,1449
