,0,1,2,3,4,5,6
0,Number of community clinic and person engaged 2011,,,,,,
1,Kishoreganj,,,,,,
2,,,,,,,
3, Upazila,Number of Clinic,Number of Health Asst.,Number of FPI,Number of FWV,Number of FWA,Number of other staff
4,Austagram,16,15,4,3,18,4
5,Bajitpur,12,33,5,7,38,14
6,Bhairab,7,7,0,0,6,0
7,Hossainpur,14,28,0,0,0,0
8,Itna,17,36,7,6,42,12
9,Karimganj,10,0,0,0,0,0
10,Katiadi,39,0,0,0,32,0
11,Kishoreganj Sadar,20,52,10,13,66,0
12,Kuliar-char,158,20,5,8,30,0
13,Mithamain,14,0,4,2,22,0
14,Nikli,13,33,3,3,25,4
15,Pakundia,31,31,0,0,31,31
16,Tarail,9,18,0,0,14,17
17,Total,360,273,38,39,324,82
