,0,1,2,3,4,5
0,Number of family planning clinical centre by municipality 2011,,,,,
1,Kishoreganj,,,,,
2,,,,,,
3, Municipality,Sterilization centre,Mobile centre,Injection centre,Menstrual regularization centre,Family welfare Centre
4,Austagram,0,0,0,0,0
5,Bajitpur,1,8,2,2,2
6,Bhairab,0,24,40,0,0
7,Hossainpur,1,3,4,1,0
8,Itna,0,0,0,0,0
9,Karimganj,0,0,1,1,1
10,Katiadi,1,8,2,2,2
11,Kishoreganj Sadar,2,0,13,2,4
12,Kuliar-char,1,0,8,1,4
13,Mithamain,0,0,0,0,0
14,Nikli,0,0,0,0,0
15,Pakundia,1,0,1,1,1
16,Tarail,0,0,0,0,0
17,Total,7,43,71,10,14
