,0,1,2,3,4,5
0,Average doctor s fee per patient 2011,,,,,
1,,,,,,
2,(Fee in taka),(Fee in taka),(Fee in taka),(Fee in taka),(Fee in taka),(Fee in taka)
3,Upazila,Doctor,Doctor,Doctor,Doctor,Doctor
4,Upazila,MBBS,FCPS,Dentist,Gynaecologist,Homeopathy
5,Adarsha Sadar,500,500,400,600,150
6,Barura,200,300,200,300,100
7,Brahmanpara,200,400,200,0,50
8,Burichang,300,500,250,400,50
9,Chandina,200,400,100,300,50
10,Chauddagram,400,600,300,500,200
11,Comilla Sadar Dakshin,400,500,400,400,200
12,Daudkandi,200,400,200,400,50
13,Debidwar,200,200,200,400,50
14,Homna,100,200,100,200,0
15,Laksam,300,400,100,300,0
16,Monoharganj,200,300,200,300,100
17,Meghna,200,300,0,0,0
18,Muradnagar,100,300,100,400,50
19,Nangalkot,300,500,400,300,100
20,Titas,300,0,300,350,0
21,Average,256,387,230,368,96
