,0,1,2,3,4,5
0,Number of diagnostic centre and related health personnel 2011,,,,,
1,Upazila,"Number of
centre","Number of
doctor","Number of
nurse","Number of
technician","Number of
other staff"
2,Adarsha Sadar,12,36,0,25,41
3,Barura,11,8,4,8,15
4,Brahmanpara,13,0,0,6,30
5,Burichang,8,8,0,8,24
6,Chandina,8,12,0,11,23
7,Chauddagram,1,1,1,1,2
8,Comilla Sadar Dakshin,3,12,12,6,18
9,Daudkandi,27,27,30,27,72
10,Debidwar,4,5,6,4,12
11,Homna,10,8,10,20,35
12,Laksam,12,37,42,14,112
13,Monoharganj,3,1,0,3,7
14,Meghna,6,0,14,6,11
15,Muradnagar,13,0,0,13,26
16,Nangalkot,3,8,6,6,24
17,Titas,6,6,12,10,24
18,Total,140,169,137,168,476
