,0,1,2,3,4,5,6
0,Medical institution and personnel by municipality 2011,,,,,,
1,Municipality,Government institution,Private institution,Medical personal,Medical personal,Medical personal,Medical personal
2,Municipality,Government institution,Private institution,Bed,Doctor,Nurse,Technician
3,Comilla,2,44,1317,472,621,214
4,Barura,1,4,106,28,34,16
5,Chandina,1,4,71,40,36,18
6,Chauddagram,0,0,0,0,0,0
7,Comilla Sadar Dakshin,1,3,311,74,27,83
8,Daudkandi,1,3,37,6,18,8
9,Debidwar,1,5,150,20,11,21
10,Homna,1,1,60,27,11,12
11,Laksam,1,15,208,65,101,37
12,Nangalkot,2,4,122,35,43,8
13,Total,11,83,2382,767,902,417
