,0,1,2,3,4,5,6
0,Status of family planning activity 2011,,,,,,
1,,,,,,,
2,Upazila,Sterilization in number,Sterilization in number,IUD/ Injection,Condom (in piece),Oral pill (in cycle),Copper- T
3,Upazila,Vasectomy,Tubectomy,IUD/ Injection,Condom (in piece),Oral pill (in cycle),Copper- T
4,Adarsha Sadar,883,671,56761,622868,256567,1391
5,Barura,246,226,26414,2830,52828,945
6,Brahmanpara,62,335,1450,768,2312,293
7,Burichang,503,311,8343,594696,254832,561
8,Chandina,1915,3919,15209,3597,26923,2095
9,Chauddagram,118,116,128,33280,30202,182
10,Comilla Sadar Dakshin,113,300,6497,1134,13735,419
11,Daudkandi,509,6061,12875,4947,21976,3099
12,Debidwar,94,507,14894,5915,34503,1457
13,Homna,54,194,2572,361014,119741,312
14,Laksam,44,386,4033,1561,10575,83
15,Monoharganj,31,271,6394,539820,200556,293
16,Meghna,4,75,3500,82053,58599,113
17,Muradnagar,6,49,5095,83101,30346,97
18,Nangalkot,8,540,45340,52239,51008,408
19,Titas,29,211,4080,1320,188,170
20,Total,4619,14172,213585,2391143,1164891,11918
