,0,1,2,3,4,5,6
0,Number of branch of Grameen bank 2011,,,,,,
1,Barisal,,,,,,
2,(Figure in lac tk.),,,,,,
3,Upazila/city corporation,Number of branch,Number of employee,Number of member,Number of accounts,Annual deposit tk.,Annual credit disbursed Tk.
4,Agailjhara,5,40,1452,1489,1567,1365
5,Babuganj,4,27,10133,10133,47,4.8
6,Bakerganj,10,73,21875,27982,1251.12,8565.45
7,Banaripara,4,28,9219,12868,87.09,1671.48
8,Barisal city corporation,0,0,0,0,0,0
9,Barisal Sadar,4,29,13100,14230,528,621
10,Gaurnadi,5,35,718,51334,575,1871
11,Hizla,5,39,28,677,157.82,133.009
12,Mehendiganj,6,35,1891,0,18.14,13.5
13,Muladi,5,40,30,762,1637.27,1394.07
14,Wazirpur,7,52,22195,23007,22.53,34.16
15,Total,55.00,398.00,80641.00,142482.00,5890.97,15673.47
