,0,1,2,3,4,5,6,7,8,9,10
0,Number of Non-government health complex and health facility 2011,,,,,,,,,,
1,Barisal,,,,,,,,,,
2,,,,,,,,,,,
3,Upazila/city corporation,Number of hospital/ clinic/ nursing home,Number of bed,Number of doctor,Number of nurse,Number of technician,Number of other staff,Number of patient under health facility 2011 Indoor Male,Number of patient under health facility 2011 Indoor Female,Number of patient under health facility 2011 Outdoor Male,Number of patient under health facility 2011 Outdoor Female
4,Agailjhara,3,27,3,4,4,17,1010,1515,0,0
5,Babuganj,0,0,0,0,0,0,0,0,0,0
6,Bakerganj,3,32,6,12,3,8,210,490,1000,3000
7,Banaripara,1,10,2,2,2,10,24,200,1020,1435
8,Barisal city corporation,36,578,71,164,147,107,28690,27820,51970,54489
9,Barisal Sadar,1,0,4,0,0,2,0,0,4962,6832
10,Gaurnadi,8,40,15,5,13,48,165,300,205,290
11,Hizla,0,0,0,0,0,0,0,0,0,0
12,Mehendiganj,0,0,0,0,0,0,0,0,0,0
13,Muladi,2,10,6,6,4,15,790,1500,0,0
14,Wazirpur,0,0,0,0,0,0,0,0,0,0
15,Total,54,697,107,193,173,207,30889,31825,59157,66046
