,0,1,2,3,4,5,6
0,"Number of private hospital, clinic and related health personnel 2011",,,,,,
1,"
Upazila/city corporation",Number of centre,Number of bed,Number of doctor,Number of nurse,Number of technician,"Number
of other staff"
2,Batiaghata,1,1,1,1,1,1
3,Dacope,1,5,1,0,0,2
4,Dighalia,3,27,4,8,0,6
5,Dumuria,6,60,16,30,0,38
6,Khulna City Corporation,73,783,110,235,108,308
7,Koyra,4,3,4,0,0,4
8,Paikgachha,6,36,13,15,6,18
9,Phultala,3,30,15,18,5,24
10,Rupsa,1,0,0,1,0,3
11,Terokhada,3,24,5,11,0,7
12,Total,101,969,169,319,120,411
