,0,1,2,3,4,5,6
0,Number of Community Clinic and Persons Engaged 2011,,,,,,
1,Upazila/city corporation,Number of clinic,Number of health Asst.,Number of FPI,Number of FWV,Number of FWA,Number of other staff
2,Batiaghata,16,29,7,7,33,2
3,Dacope,15,43,9,3,35,19
4,Dighalia,3,3,8,13,43,1
5,Dumuria,32,32,11,10,30,0
6,Khulna City Corporation,27,36,27,45,45,64
7,Koyra,4,0,6,2,25,10
8,Paikgachha,10,10,6,5,48,1
9,Phultala,9,9,0,0,9,9
10,Rupsa,20,19,5,8,29,17
11,Terokhada,15,0,5,5,27,5
12,Total,151,181,84,98,324,128
