,0,1,2,3,4,5
0,Average doctor s fee per patient 2011,,,,,
1,,,,,,
2,(Fee in taka) -  Upazila,(Fee in taka) - Doctor - MBBS,(Fee in taka) - Doctor - FCPS,(Fee in taka) - Doctor - Dentist,(Fee in taka) - Doctor - Gynaecologist,(Fee in taka) - Doctor - Homeopathy
3,Biral,150,0,100,150,30
4,Birampur,200,300,100,280,50
5,Birganj,200,0,100,200,30
6,Bochaganj,100,0,0,0,0
7,Chirirbandar,300,0,250,0,50
8,Dinajpur Sadar,300,400,200,400,20
9,Fulbari,200,0,150,0,50
10,Ghoraghat,150,200,100,300,50
11,Hakimpur,200,300,100,280,50
12,Kaharole,150,200,0,250,50
13,Khansama,100,350,0,0,20
14,Nawabganj,200,300,100,300,50
15,Parbatipur,200,0,200,200,0
16,Average,188,293,140,262,41
