,0,1,2,3,4,5,6
0,Number of Missionary Hospital and Charitable Dispensary 2011,,,,,,
1,Khulna,,,,,,
2,,,,,,,
3,Upazila/city corporation,Number of centre,Number of bed,Number of doctor,Number of nurse,Number of technician,Number of other staff
4,Batiaghata,0,0,0,0,0,0
5,Dacope,0,0,0,0,0,0
6,Dighalia,0,0,0,0,0,0
7,Dumuria,0,0,0,0,0,0
8,Khulna City Corporation,1,65,21,34,5,62
9,Koyra,0,0,0,0,0,0
10,Paikgachha,0,0,0,0,0,0
11,Phultala,0,3,0,0,0,0
12,Rupsa,0,0,0,0,0,0
13,Terokhada,0,0,0,0,0,0
14,Total,1,65,21,34,5,62
