,0,1,2,3,4,5
0,Average doctor s fee per patient 2011,,,,,
1,(Fee in taka),(Fee in taka),(Fee in taka),(Fee in taka),(Fee in taka),(Fee in taka)
2,Upazila,Doctor,Doctor,Doctor,Doctor,Doctor
3,Upazila,MBBS,FCPS,Dentist,Gynaecologist,Homeopathy
4,Bagerhat Sadar,300,400,200,300,0
5,Kachua,200,0,100,0,0
6,Rampal,200,80,100,200,100
7,Sarankhola,200,0,200,0,0
8,Chitalmari,150,300,0,200,25
9,Morrelgonj,100,200,50,150,0
10,Mongla,100,200,100,200,30
11,Mollahat,100,0,50,0,20
12,Fakirhat,150,0,100,0,0
13,Average,167,240,110,210,45
