,0,1,2,3,4,5,6
0,Number of Missionary Hospital and Charitable Dispensary 2011,,,,,,
1,,,,,,,
2,Upazila/city corporation,Number of centre,Number of bed,Number of doctor,Number of nurse,Number of technician,Number of other staff
3,Batiaghata,0,0,0,0,0,0
4,Dacope,0,0,0,0,0,0
5,Dighalia,0,0,0,0,0,0
6,Dumuria,0,0,0,0,0,0
7,Khulna City Corporation,1,65,21,34,5,62
8,Koyra,0,0,0,0,0,0
9,Paikgachha,0,0,0,0,0,0
10,Phultala,0,3,0,0,0,0
11,Rupsa,0,0,0,0,0,0
12,Terokhada,0,0,0,0,0,0
13,Total,1,65,21,34,5,62
