,0,1,2,3,4,5
0,Average doctor s fee per patient 2011,,,,,
1,,,,,,
2,(Fee in taka) - Upazila,(Fee in taka) - Doctor - MBBS,(Fee in taka) - Doctor - FCPS,(Fee in taka) - Doctor - Dentist,(Fee in taka) - Doctor - Gynaecologist,(Fee in taka) - Doctor - Homeopathy
3,Chakaria,200,300,100,200,50
4,Cox's Bazar Sadar,300,300,250,400,100
5,Kutubdia,150,200,100,200,0
6,Moheshkhali,200,250,100,200,50
7,Pekua,209,98,205,150,51
8,Ramu,250,400,200,300,50
9,Teknaf,300,300,300,400,50
10,Ukhia,200,300,200,200,0
11,Average,226,269,182,256,59
