,0,1,2,3,4,5,6,7
0,"Number of health centre, providing health and family planning service 2011",,,,,,,
1,"
Upazila","Number of union health
centre",Health service,"
Sterilization","
M.R.",Injection/ copper-T,Oral pill/ condom,"Number of immunization
centre"
2,Assasuni,10,11541,3,10,11851,11852,265
3,Debhata,4,4412,1,4,4452,4741,126
4,Kalaroa,12,4874,1,12,12125,12874,288
5,Kaliganj,8,8451,1,8,12148,12962,288
6,Satkhira Sadar,13,13857,8,13,13984,13472,340
7,Shyamnagar,11,12125,2,11,11874,12936,288
8,Tala,9,12984,2,12,12214,9471,215
9,Total,67,68244,18,70,78648,78308,1810
