,0,1,2,3,4,5
0,Average doctor s fee per patient 2011,,,,,
1,,,,,,
2,(Fee in taka) - Upazila,(Fee in taka) - Doctor - MBBS,(Fee in taka) - Doctor - FCPS,(Fee in taka) - Doctor - Dentist,(Fee in taka) - Doctor - Gynecologist,(Fee in taka) - Doctor - Homeopathy
3,Begumganj,300,500,300,500,50
4,Chatkhil,300,500,300,500,50
5,Companiganj,300,500,300,400,50
6,Hatiya,200,400,200,300,50
7,Kabirhat,400,400,400,400,50
8,Noakhali Sadar,300,500,300,400,150
9,Senbagh,400,500,400,400,50
10,Sonaimuri,300,400,400,500,50
11,Subarnachar,200,400,200,400,50
12,Average,300,455,311,422,61
