,0,1,2,3,4,5
0,Daily average wage rate of non-agricultural labour 2011,,,,,
1,Bagerhat,,,,,
2,(Wage in taka),,,,,
3,Upazila,Porter (coolee),Garden labour male,Garden female labour,Other labour (Adult),Other labour (Child)
4,Bagerhat Sadar,250,220,150,220,100
5,Kachua,200,150,130,200,70
6,Rampal,280,220,160,190,60
7,Sharonkhola,250,200,120,140,150
8,Chitolmari,400,200,120,200,100
9,Morrelgonj,250,250,150,200,100
10,Mongla,250,250,200,120,100
11,Mollahat,250,180,120,200,100
12,Fakirhat,300,200,120,220,100
13,Average,270,208,141,188,98
